code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,good_company,good_price,成长指数,价值指数,股息率,成长指数,价值指数
2115,三维通信,互联网,浙江,47.42,5.31,7.2,46.86,21.72,5.92,12.3,1.71,0.086,3.32,2.45,20070215,3.98,0.55,46.06,-11.24,11.72,2.95,67865,2.15,1.45,40.2,31.8,0.0097,40.2,31.8
2219,恒康医疗,中成药,甘肃,0,18.44,18.65,85.95,22.18,19.42,10.82,0.58,-0.033,1.43,2.04,20080306,-3.67,-0.2,-0.48,-184.8,26.9,-3.31,47967,2.15,1.45,40.2,31.8,0,40.2,31.8
600939,重庆建工,建筑工程,重庆,12.37,4.1,18.15,700.27,564.99,13.71,11.63,0.64,0.18,3.7,1.27,20170221,23.17,1.28,16.59,85.9,4.92,1.34,47094,1.5833,2.05,33.5328,39.1332,0.0144,33.5328,39.1332
600968,海油发展,石油开采,北京,24.58,18.65,101.65,315.78,159.23,111.83,16.92,0.17,0.066,1.76,1.84,20190626,47.2,0.46,0,0,12.17,4.84,1378185,1.7583,1.9,35.7328,37.4332,0,35.7328,37.4332
300626,华瑞股份,电气设备,浙江,64.36,0.96,1.8,10.25,6.09,2.46,1.3,0.72,0.063,2.95,2.74,20170320,2.12,1.18,-14.43,-50.03,18.41,3.15,8227,2.0333,1.6,38.9328,33.7332,0,38.9328,33.7332
300464,星徽精密,机械基件,广东,23.64,1.98,3.18,29.48,12,4.36,8.82,2.77,0.17,4.58,1.8,20150610,2.29,0.72,376.03,943,44.77,4.05,10635,2.0333,1.6,38.9328,33.7332,0,38.9328,33.7332
300045,华力创通,IT设备,北京,140.51,4.13,6.15,24.3,15.88,0.63,7.89,1.28,0.033,3.06,3.01,20100120,4.57,0.74,43.5,211.73,40.48,6.35,37815,2.1417,1.45,40.0672,31.7668,0.0023,40.0672,31.7668
2331,皖通科技,软件服务,安徽,43.61,3.08,4.12,27.34,17.77,3.56,10.41,2.53,0.126,5,2.2,20100106,5.58,1.36,27.91,46.6,27.9,8.34,32805,2.1417,1.45,40.0672,31.7668,0.0028,40.0672,31.7668
300515,三德科技,电器仪表,湖南,50.61,0.92,2.02,5.98,4.65,0.9,1.21,0.6,0.091,2.35,3.93,20160608,1.35,0.67,25.14,30.39,61.75,16.45,15227,2.1417,1.45,40.0672,31.7668,0.0111,40.0672,31.7668
300054,鼎龙股份,化工原料,湖北,34.12,7.09,9.58,39.49,20.21,3.93,17.16,1.79,0.147,3.87,2.59,20100211,12.27,1.28,-16.9,7.05,38.95,25.19,20207,2.1417,1.45,40.0672,31.7668,0.002,40.0672,31.7668
2230,科大讯飞,软件服务,安徽,197.46,18.44,22.01,159.63,84.84,20.93,45.92,2.09,0.086,4.1,8.3,20080512,25.29,1.15,31.72,45.06,50.44,4.48,260399,2.3833,1,42.1328,25.5332,0,42.1328,25.5332
300615,欣天科技,元器件,深圳,277.98,0.54,1.9,5.35,3.98,1.09,1.58,0.83,0.042,2.46,9.45,20170215,1.04,0.55,7.45,-12.3,27.39,6.8,29086,2.3833,1,42.1328,25.5332,0.0017,42.1328,25.5332
988,华工科技,电器仪表,湖北,29.08,10.05,10.06,89.25,67.94,11.57,25.9,2.58,0.329,5.92,3.24,20000608,22.43,2.23,-6.83,83.37,25.09,12.97,91220,2.2333,1.3,40.9328,29.7332,0.0017,40.9328,29.7332
2522,浙江众成,塑料,浙江,54.11,8.55,9.06,31.64,13.98,12.33,6.3,0.7,0.049,1.99,2.69,20101210,1.77,0.2,17.57,79.12,25.94,7.88,33327,2.2333,1.3,40.9328,29.7332,0.0058,40.9328,29.7332
2829,星网宇达,通信设备,北京,1009.45,0.61,1.57,16.38,8.61,2.31,3.93,2.5,0.011,5.44,4.05,20161213,3.26,2.07,-24.89,-85.39,50.85,1.3,11291,2.2333,1.3,40.9328,29.7332,0.001,40.9328,29.7332
300453,三鑫医疗,医疗保健,江西,56.09,1.48,2.63,10.32,3.69,3.67,0.93,0.35,0.065,2.33,3.13,20150515,2.48,0.94,16.96,3.16,31.12,5.92,14356,2.2333,1.3,40.9328,29.7332,0.0086,40.9328,29.7332
300444,双杰电气,电气设备,北京,48.41,3.13,5.86,37.37,22.86,5.17,3.17,0.54,0.075,2.56,2.84,20150423,5.76,0.98,2.54,-73.32,25.85,5.46,28214,2.2333,1.3,40.9328,29.7332,0.0034,40.9328,29.7332
600393,粤泰股份,全国地产,广东,30.17,9.88,25.36,199.5,186.48,2.07,20.93,0.83,0.041,2.36,1.06,20010319,11.11,0.44,-4.14,-81.53,29.43,6.07,30905,1.35,2.2,30.4,40.6,0.0562,30.4,40.6
2370,亚太药业,化学制药,浙江,67.66,4.08,5.36,44.6,21.8,4.09,13.07,2.44,0.075,4.71,2.16,20100316,6.22,1.16,-13.3,-69.37,38.41,7.01,12207,2.025,1.6,38.8,33.7,0.0051,38.8,33.7
600232,金鹰股份,纺织,浙江,69.37,3.65,3.65,17.96,13.06,3.94,4.01,1.1,0.043,3.02,1.98,20000602,2.5,0.69,-8.7,8.04,17.38,2.97,32645,2.025,1.6,38.8,33.7,0.0167,38.8,33.7
600965,福成股份,农业综合,河北,43.19,8.19,8.19,26.3,15.53,6.01,2.98,0.36,0.106,2.35,3.9,20040713,7.17,0.88,2.47,1.51,34.91,12.03,19290,2.025,1.6,38.8,33.7,0.0164,38.8,33.7
819,岳阳兴长,石油加工,湖南,46.35,2.85,2.85,9.08,6.78,1.53,0.7,0.25,0.093,2.75,3.15,19970625,2.75,0.97,-19.59,6.05,10.62,3.41,29775,2.1333,1.45,39.9328,31.7332,0.0023,39.9328,31.7332
600819,耀皮玻璃,玻璃,上海,25.97,7.47,9.35,72.21,30.6,33.11,11.46,1.23,0.088,3.37,1.36,19940128,5.94,0.64,19.69,35.49,19.22,3.87,50775,2.1333,1.45,39.9328,31.7332,0.0068,39.9328,31.7332
300542,新晨科技,软件服务,北京,214.72,0.85,2.32,11.19,7.95,0.54,0.85,0.37,0.037,2.76,5.72,20160920,2.93,1.27,131.64,9.96,21.17,1.72,16599,2.3083,1.15,41.5328,27.6332,0.0023,41.5328,27.6332
300096,易联众,软件服务,福建,0,3.77,4.3,19.24,13.51,0.7,0.32,0.08,-0.037,1.69,5.07,20100728,2.36,0.55,3.96,23.21,52.5,-5.91,25239,2.3083,1.15,41.5328,27.6332,0.0006,41.5328,27.6332
600732,ST新梅,区域地产,上海,0,4.46,4.46,5.37,2.13,0.04,0.15,0.03,-0.015,1.03,7.79,19960816,-0.28,-0.06,-69.97,-11.67,0.78,-107.64,16146,2.3083,1.15,41.5328,27.6332,0,41.5328,27.6332
2274,华昌化工,农药化肥,江苏,17.48,9.38,9.52,65.94,13.27,40.83,12.32,1.29,0.206,2.88,2.49,20080925,4.05,0.42,10.92,147.07,15.37,5.89,71057,1.8917,1.75,37.2672,35.5668,0.0153,37.2672,35.5668
2457,青龙管业,塑料,宁夏,48.58,3.34,3.35,32.21,21.97,4.02,8.21,2.45,0.083,5.34,1.51,20100803,5.95,1.78,55.33,345.45,30.44,4.31,60726,1.8917,1.75,37.2672,35.5668,0.0124,37.2672,35.5668
300024,机器人,专用机械,辽宁,53.79,15.14,15.6,99.05,71.7,12.67,26.5,1.7,0.138,4.1,3.62,20091030,20.91,1.34,2.23,1.12,27.68,17.11,138178,2.225,1.3,40.8,29.7,0.0035,40.8,29.7
300205,天喻信息,元器件,湖北,26.16,4.26,4.3,20.96,16.95,1.55,4.08,0.95,0.217,3.1,3.67,20110421,4.11,0.96,-10.79,53.12,23.45,8.9,19894,2.225,1.3,40.8,29.7,0.009,40.8,29.7
600095,哈高科,区域地产,黑龙江,0,3.61,3.61,10.13,3.11,1.72,2.67,0.74,-0.008,2.32,3.42,19970708,1.75,0.48,266.76,77.77,14,-1.11,51840,2.225,1.3,40.8,29.7,0.0017,40.8,29.7
600686,金龙汽车,汽车整车,福建,43.49,6.07,6.07,228.24,187.71,17.49,8.07,1.33,0.087,6.48,1.16,19931108,17.26,2.84,-18.96,-33.59,11.75,0.72,20711,2.0167,1.6,38.6672,33.6668,0.0036,38.6672,33.6668
603822,嘉澳环保,环境保护,浙江,27.55,0.73,0.73,14.96,7.53,2.83,2.43,3.31,0.432,9.87,2.41,20160428,3.66,4.99,7.05,10.87,13.51,6.3,10481,2.125,1.45,39.8,31.7,0.0098,39.8,31.7
601598,中国外运,仓储物流,北京,10.92,13.52,74.01,611.09,284.53,119.98,60.54,0.82,0.205,3.65,1.23,20190118,129.72,1.75,3.36,17.13,6.34,4.02,97593,1.7333,1.9,35.3328,37.3332,0.0291,35.3328,37.3332
300087,荃银高科,种植业,安徽,0,3.49,4.3,15.02,11.01,1.96,1.7,0.39,-0.01,1.69,4.62,20100526,1.6,0.37,6.26,72.68,40.81,-1.96,12745,2.3,1.15,41.4,27.6,0.0038,41.4,27.6
300049,福瑞股份,医疗保健,内蒙,65.39,2.28,2.63,18.63,10.82,0.93,6.59,2.51,0.062,5.12,1.58,20100120,3.99,1.52,-0.56,-66.26,67.27,4.22,18625,1.8833,1.75,37.1328,35.5332,0.0129,37.1328,35.5332
617,中油资本,多元金融,新疆,14.03,2.88,90.3,9182.56,5503.42,112.35,387.25,4.29,0.452,8.87,1.43,19961022,195.72,2.17,34.48,0.27,21.7,1104.51,18268,1.55,2.05,33,39,0.0195,33,39
603520,司太立,化学制药,浙江,24.73,1.68,1.68,32.59,10.53,10.48,4.08,2.43,0.555,5.6,4.9,20160309,3.03,1.81,48.54,43.32,41.62,14.65,10301,2.2167,1.3,40.6672,29.6668,0.0084,40.6672,29.6668
2232,启明信息,软件服务,吉林,91.53,4.04,4.09,17.95,14.02,2.63,2.62,0.64,0.05,2.72,3.37,20080509,3.75,0.92,-12.49,-8.91,14.21,4.01,46737,2.2167,1.3,40.6672,29.6668,0.0014,40.6672,29.6668
600206,有研新材,半导体,北京,110.72,8.39,8.47,35.3,24.48,3.74,14.67,1.73,0.048,3.53,2.98,19990319,6.58,0.78,73.61,9.41,4.4,1.04,95067,2.2167,1.3,40.6672,29.6668,0.0006,40.6672,29.6668
300046,台基股份,半导体,湖北,43.14,2.13,2.13,10.85,6.5,1.24,4.92,2.31,0.204,4.11,4.29,20100120,1.12,0.53,-4.69,-7.62,37.77,22.88,17122,2.2167,1.3,40.6672,29.6668,0.0171,40.6672,29.6668
628,高新发展,园区开发,四川,47.52,1.88,3.11,48.77,44.25,1.22,7.29,2.34,0.102,2.94,3.31,19961118,-1.5,-0.48,120.36,132.99,14.98,3.55,26407,2.2167,1.3,40.6672,29.6668,0,40.6672,29.6668
600892,大晟文化,影视音像,深圳,0,5.4,5.59,12.99,6.76,0.02,11.6,2.07,-0.02,1.49,3.48,19960315,-8.94,-1.6,-10.45,-230.63,93.7,-12.28,19225,2.2167,1.3,40.6672,29.6668,0,40.6672,29.6668
600196,复星医药,化学制药,上海,23.84,19.11,25.63,736.9,183.77,72.49,105.67,4.12,0.592,11.21,2.52,19980807,134.7,5.26,19.51,-2.84,60.49,10.7,130972,2.0083,1.6,38.5328,33.6332,0.0116,38.5328,33.6332
300248,新开普,软件服务,河南,172.8,3.2,4.81,20.68,12.68,1.37,5.58,1.16,0.022,3.14,2.39,20110729,4.28,0.89,17.26,210.49,55.54,3.24,24681,2.1167,1.45,39.6672,31.6668,0.0055,39.6672,31.6668
2240,威华股份,家居用品,深圳,34.41,4.91,5.35,38.99,18.41,14.33,15.12,2.82,0.114,4.15,1.88,20080523,1.29,0.24,-5.55,5.76,16.43,5.74,40556,1.875,1.75,37,35.5,0,37,35.5
603016,新宏泰,电气设备,江苏,33.11,1.48,1.48,9.87,7.91,1.28,2.76,1.86,0.222,5.8,2.53,20160701,3.8,2.57,7.65,6.66,38.73,14.96,16850,1.875,1.75,37,35.5,0.0254,37,35.5
600148,长春一东,汽车配件,吉林,60.48,1.42,1.42,11.72,9.27,2.04,0.89,0.63,0.13,3.1,5.06,19980520,1.66,1.17,-0.23,-15.52,27.72,3.77,24717,2.2917,1.15,41.2672,27.5668,0.0065,41.2672,27.5668
300527,中国应急,专用机械,湖北,55.59,9.14,9.14,40.8,31.25,5.79,3.61,0.39,0.136,2.29,6.59,20160805,7.71,0.84,15.18,8.23,21.43,8.99,58062,2.2917,1.15,41.2672,27.5668,0.0018,41.2672,27.5668
300493,润欣科技,通信设备,上海,80.35,4.77,4.77,10.12,7.91,0.02,0.85,0.18,0.043,1.52,4.51,20151210,1.31,0.27,-19.22,-30.83,10.06,2.96,24633,2.2083,1.3,40.5328,29.6332,0.018,40.5328,29.6332
2168,惠程科技,互联网,深圳,56.83,7.95,8.02,37.79,18.18,0.9,4.52,0.56,0.071,2.43,3.33,20070919,6.99,0.87,-61.03,-77.1,69.31,13.09,50314,2.2083,1.3,40.5328,29.6332,0,40.5328,29.6332
601788,光大证券,证券,上海,15.65,39.07,46.11,2058.47,0,8.52,233.94,5.07,0.349,10.53,1.04,20090818,112.49,2.44,42.45,66.09,0,27.45,110997,0.75,2.45,21.8,42.2,0.0093,21.8,42.2
2423,中原特钢,多元金融,河南,19.03,5.03,23.04,627.92,284.74,0.83,96.63,4.19,0.238,6.99,1.3,20100603,35.27,1.53,-62.16,-5.46,12.55,272.66,20930,1.6,2,33.6,38.4,0,33.6,38.4
300329,海伦钢琴,文教休闲,浙江,33.52,2.51,2.54,11.62,5.93,1.83,3.61,1.42,0.109,3.67,2,20120619,2.64,1.04,3.64,-8.82,29.11,10.79,24114,2,1.6,38.4,33.6,0.0049,38.4,33.6
2131,利欧股份,互联网,浙江,25.87,48.04,66.51,139.48,86.04,10.64,12.59,0.19,0.04,1.2,1.46,20070427,-0.28,0,6.34,32.76,10.68,3.24,225596,2,1.6,38.4,33.6,0,38.4,33.6
600773,西藏城投,区域地产,西藏,47.26,7.46,8.2,124.61,105.21,11.31,16.42,2,0.062,4.08,1.44,19961108,8.76,1.07,5.74,3.99,42.18,8.22,52952,2,1.6,38.4,33.6,0.0026,38.4,33.6
300194,福安药业,化学制药,重庆,21.53,7.88,11.9,44.38,18.82,8.99,22.31,1.88,0.128,3.23,1.71,20110322,3.66,0.31,-1.53,-11.55,65.48,10.82,24682,2,1.6,38.4,33.6,0,38.4,33.6
300407,凯发电气,电气设备,天津,107.37,1.96,3.03,23.68,20.12,1.81,2.06,0.68,0.034,3.74,1.97,20141203,5.27,1.74,28.25,149.95,19.28,1.31,17382,2.1083,1.45,39.5328,31.6332,0.0014,39.5328,31.6332
601968,宝钢包装,广告包装,上海,35.66,8.33,8.33,58.41,27.29,28.02,7.58,0.91,0.06,2.52,1.71,20150611,4.48,0.54,2.42,223.65,12.85,1.96,57844,2.1083,1.45,39.5328,31.6332,0.0061,39.5328,31.6332
300425,环能科技,环境保护,四川,40.29,6.3,6.76,31.01,16.9,3.11,4.86,0.72,0.058,2.39,1.96,20150216,4.1,0.61,-6.6,-42.92,42.34,9.55,20085,1.8667,1.75,36.8672,35.4668,0.0108,36.8672,35.4668
600029,南方航空,空运,广东,24.28,70.23,122.67,3001.71,189.22,813.98,256.33,2.09,0.138,5.13,1.3,20030725,222.08,1.81,7.97,-20.92,11.65,2.32,194253,1.3833,2.15,30.7328,39.9332,0.0076,30.7328,39.9332
2362,汉王科技,IT设备,北京,77.07,1.79,2.17,11.78,8.63,1.83,10.22,4.71,0.103,4.1,3.89,20100303,-3.72,-1.72,17.22,9.13,37.75,6.45,51429,2.2,1.3,40.4,29.6,0,40.4,29.6
300235,方直科技,软件服务,深圳,95.52,1.11,1.68,6.21,4.32,0.92,2.82,1.68,0.053,3.6,2.83,20110629,1.33,0.79,1.05,89.66,61.65,19.74,15816,2.2,1.3,40.4,29.6,0,40.4,29.6
785,武汉中商,百货,湖北,11.52,2.51,2.51,26.64,11.9,5.92,0.74,0.29,0.437,5.19,1.94,19970711,7.36,2.93,-0.21,7.41,24.85,5.35,25140,1.9917,1.6,38.2672,33.5668,0,38.2672,33.5668
2889,东方嘉盛,仓储物流,深圳,20.84,0.37,1.38,86.21,83.1,2.15,4.84,3.51,0.586,10.92,2.24,20170731,8.17,5.92,25.04,6.67,2.05,1.34,15561,1.8583,1.75,36.7328,35.4332,0,36.7328,35.4332
601919,中远海控,水运,天津,23.43,76.36,122.6,2559.95,665.41,991.32,331.88,2.71,0.101,2.4,1.97,20070626,-157.56,-1.29,59.96,2932.76,10.91,1.72,274308,2.1,1.45,39.4,31.6,0,39.4,31.6
601388,怡球资源,铝,江苏,58.69,20.25,20.25,47.04,32.7,11.95,1.2,0.06,0.017,1.28,1.52,20120423,4.98,0.25,-18.97,-58.95,9.49,1.28,78626,2.1,1.45,39.4,31.6,0.0052,39.4,31.6
600505,西昌电力,水力发电,四川,0,3.65,3.65,31.24,5.75,15.68,0.76,0.21,-0.011,3.11,2.31,20020530,5.2,1.43,0.59,-189.2,16.57,-0.88,24075,2.1,1.45,39.4,31.6,0.0073,39.4,31.6
2263,*ST东南,塑料,浙江,340.8,18.78,18.78,30.38,12.16,16.39,8.13,0.43,0.003,1.17,1.59,20080728,-5.42,-0.29,12.54,113.51,8.1,0.66,94970,2.1,1.45,39.4,31.6,0,39.4,31.6
2068,黑猫股份,化工原料,江西,0,6.07,7.27,76.45,42.31,29.57,14.06,1.93,-0.16,4.18,1.19,20060915,7.83,1.08,-18.64,-138.01,7,-3.67,48792,1.2917,2.2,29.4672,40.3668,0.061,29.4672,40.3668
2160,常铝股份,铝,江苏,153.73,6.82,7.57,65.39,36.92,17.11,22.8,3.01,0.01,3.85,0.83,20070821,-1.78,-0.24,12.44,-64.46,14.64,0.36,45065,1.5167,2.05,32.4672,38.8668,0.0307,32.4672,38.8668
46,泛海控股,全国地产,北京,6.64,51.75,51.96,1841.23,1446.34,8.87,66.28,1.28,0.334,4.18,1.06,19940912,77.58,1.49,51.1,30.28,71.02,69.93,35600,1.5167,2.05,32.4672,38.8668,0.0344,32.4672,38.8668
2481,双塔食品,食品,山东,63.29,11.07,12.43,44.21,20.36,14.51,5.46,0.44,0.075,2.15,4.4,20100921,7.92,0.64,2.74,38.6,19.52,8.09,91427,2.275,1.15,41,27.5,0.0012,41,27.5
2130,沃尔核材,电气设备,深圳,33.4,9.94,12.59,65.85,28.26,20.35,1.93,0.15,0.072,2.17,2.21,20070420,12.54,1,39.72,-6.13,32.75,4.95,108510,2.1917,1.3,40.2672,29.5668,0,40.2672,29.5668
601228,广州港,港口,广东,23.4,14.43,61.93,267.17,41.18,126.04,18.61,0.3,0.083,2.08,1.87,20170329,43.31,0.7,12.81,5.58,24.82,10.26,126307,1.9833,1.6,38.1328,33.5332,0.0091,38.1328,33.5332
600330,天通股份,元器件,浙江,30.68,9.97,9.97,63.07,26.36,20.42,24.58,2.47,0.116,4.05,1.75,20010118,5.21,0.52,-4.52,-28.86,26.96,9.76,81421,1.9833,1.6,38.1328,33.5332,0.007,38.1328,33.5332
300343,联创股份,互联网,山东,21.9,7.93,11.81,48.05,27.52,4.92,30.56,2.59,0.076,2.06,1.62,20120801,-12.31,-1.04,7.19,-8.8,15.49,5.31,37445,1.85,1.75,36.6,35.4,0.0202,36.6,35.4
601179,中国西电,电气设备,陕西,47.93,51.26,51.26,352.1,263.86,47.05,115.65,2.26,0.038,3.83,0.95,20100128,24.03,0.47,15.2,-23.29,19.3,2.96,147849,1.85,1.75,36.6,35.4,0.0097,36.6,35.4
600797,浙大网新,软件服务,浙江,42.1,10.15,10.47,65.6,29.42,7.58,21,2.01,0.103,4.3,2.03,19970418,12.52,1.2,0.2,16.54,30.02,7.12,120977,2.0917,1.45,39.2672,31.5668,0.0036,39.2672,31.5668
2730,电光科技,电气设备,浙江,30.98,2.9,3.23,17.04,10.64,2.28,1.79,0.55,0.122,2.99,2.52,20141009,4.12,1.28,17.86,37.76,34.95,9.08,21109,2.0917,1.45,39.2672,31.5668,0.0068,39.2672,31.5668
2735,王子新材,塑料,深圳,64.96,0.73,1.43,11.27,7.72,1.59,1.93,1.35,0.123,4.06,3.95,20141203,2.99,2.09,74.31,6.69,20.71,3.57,8916,2.0917,1.45,39.2672,31.5668,0.0087,39.2672,31.5668
100,TCL 集团,家用电器,广东,10.59,126.6,135.5,1546.52,458.73,416.67,59.22,0.44,0.154,2.23,1.47,20040130,106.32,0.78,-16.64,31.93,14.67,4.78,516147,1.6917,1.9,34.6672,37.1668,0.0306,34.6672,37.1668
300119,瑞普生物,生物制药,天津,33.92,2.44,4.04,31.64,14.93,7.65,9.3,2.3,0.213,4.78,3.03,20100917,6.02,1.49,12.05,26.04,50.43,13.21,12299,1.975,1.6,38,33.5,0.0105,38,33.5
300229,拓尔思,软件服务,北京,99.76,4.65,4.78,26.45,14.75,1.45,6.37,1.33,0.056,3.98,2.83,20110615,7.04,1.47,22.19,48.66,54.92,6.43,35058,2.1833,1.3,40.1328,29.5332,0.0047,40.1328,29.5332
300604,长川科技,专用机械,浙江,2961.93,1.27,2.83,6.94,4.92,1.3,1.19,0.42,0.004,1.67,13.5,20170417,1.07,0.38,-11.64,-95.7,51.13,1.05,15129,2.3333,1,41.3328,25.3332,0.0024,41.3328,25.3332
300666,江丰电子,元器件,浙江,327.1,0.94,2.19,12.75,6.82,3.78,1.94,0.89,0.063,2.84,14.54,20170615,1.83,0.83,17.4,-43.93,30.18,3.97,33408,2.3333,1,41.3328,25.3332,0.0014,41.3328,25.3332
601200,上海环境,环境保护,上海,17.91,8.74,9.13,177.67,40.46,3.41,20.78,2.28,0.324,7.12,1.63,20170331,29.81,3.26,8.88,5.8,41.13,22.36,92245,1.6833,1.9,34.5328,37.1332,0.0058,34.5328,37.1332
300339,润和软件,软件服务,江苏,58.44,7.43,7.96,66.28,27.97,6.23,28.78,3.61,0.137,5.93,2.7,20120718,11.32,1.42,6.83,11.52,33.57,10.23,48239,2.0833,1.45,39.1328,31.5332,0,39.1328,31.5332
600215,长春经开,园区开发,吉林,26.38,4.65,4.65,28.66,23.6,0.02,9.79,2.1,0.132,5.5,1.26,19990909,9.07,1.95,-11.21,-29.73,26.92,56.21,28263,2.0833,1.45,39.1328,31.5332,0.0094,39.1328,31.5332
600353,旭光股份,元器件,四川,40.57,5.44,5.44,17.14,12.94,3.13,1.14,0.21,0.066,1.9,2.83,20021120,3.64,0.67,22.1,15.45,19.91,6.16,45540,1.9667,1.6,37.8672,33.4668,0.0114,37.8672,33.4668
2665,首航节能,电气设备,北京,358,22.56,25.39,80.52,33.41,12.69,39.86,1.57,0.005,2.65,1.25,20120327,1.19,0.05,-29.12,-44.62,29.82,5.32,68536,1.9667,1.6,37.8672,33.4668,0.0034,37.8672,33.4668
600199,金种子酒,白酒,安徽,0,5.56,6.58,37.05,23.65,4.72,11.67,1.77,-0.05,4.53,1.51,19980812,9.1,1.38,-7.8,-629.21,41.39,-6.28,81121,1.9667,1.6,37.8672,33.4668,0.0022,37.8672,33.4668
603011,合锻智能,机床制造,安徽,262.91,4.49,4.53,22.84,11.95,3.74,10.42,2.3,0.009,3.62,1.32,20141107,2,0.44,-13.02,-85.73,34.12,1.31,22732,1.8333,1.75,36.3328,35.3332,0.0227,36.3328,35.3332
600366,宁波韵升,电器仪表,浙江,67.93,9.89,9.89,57.87,34.85,11.66,1.32,0.13,0.054,4.39,1.66,20001030,30.26,3.06,-20.12,-3.27,16.59,6.54,96948,1.8333,1.75,36.3328,35.3332,0.0134,36.3328,35.3332
300706,阿石创,元器件,福建,190.46,0.62,1.41,6.59,3.15,1.83,1.7,1.2,0.066,3.09,8.14,20170926,1.13,0.8,41.26,-51.41,19.44,5.88,22120,2.2583,1.15,40.7328,27.4332,0.0012,40.7328,27.4332
300053,欧比特,半导体,广东,69.46,5.74,7.02,39.39,19.73,3.66,20.24,2.88,0.083,4.6,2.5,20100211,4.96,0.71,6.13,-1.67,38.83,14.54,39000,2.175,1.3,40,29.5,0.0019,40,29.5
23,深天地Ａ,其他建材,深圳,31,1.39,1.39,23.22,20.61,1.72,1.03,0.74,0.224,3.27,4.25,19930429,1.62,1.17,32.34,3498.04,15.03,3.74,16107,2.175,1.3,40,29.5,0.0044,40,29.5
2436,兴森科技,元器件,深圳,39.62,12.63,14.88,50.82,24.6,14.6,0.08,0.01,0.093,1.76,4.2,20100618,10.39,0.7,4.39,44.64,31.29,7.87,100000,2.175,1.3,40,29.5,0.0083,40,29.5
2644,佛慈制药,中成药,甘肃,39.41,5.11,5.11,24.26,10.21,11.6,3.43,0.67,0.087,2.9,2.37,20111222,5.47,1.07,14.01,5.01,26.36,14.28,33874,2.175,1.3,40,29.5,0.0019,40,29.5
600895,张江高科,园区开发,上海,44.84,15.49,15.49,205.48,87.89,0.81,26.36,1.7,0.178,5.79,2.76,19960422,42.29,2.73,33.64,-23.21,56.75,46.57,146252,2.175,1.3,40,29.5,0.007,40,29.5
600490,鹏欣资源,铜,上海,17.14,14.91,22.16,95.94,53.37,20.08,32.96,1.49,0.153,2.88,1.82,20030626,7.96,0.36,57.38,94.84,2.7,3.47,87521,2.075,1.45,39,31.5,0,39,31.5
600843,上工申贝,纺织机械,上海,28.88,3.05,5.49,42.4,28.14,4.73,9.16,1.67,0.129,4.26,1.75,19940311,9.02,1.64,8.51,-29.46,26.08,4.36,53212,1.9583,1.6,37.7328,33.4332,0,37.7328,33.4332
600571,信雅达,软件服务,浙江,239.35,4.31,4.4,14,8.9,0.57,1.93,0.44,0.019,2.22,4.16,20021101,1.03,0.23,-6.58,19.14,56.96,1.48,59699,1.6667,1.9,34.2672,37.0668,0.0415,34.2672,37.0668
600562,国睿科技,通信设备,江苏,263.04,6.22,6.22,28.74,26.64,1.27,3.52,0.57,0.032,2.87,5.85,20030128,7.08,1.14,1.48,-16.33,19.86,4.29,30913,2.25,1.15,40.6,27.4,0.0012,40.6,27.4
603598,引力传媒,影视音像,北京,38.27,2.68,2.71,16.96,10.08,0.04,0.1,0.04,0.102,2.19,3.56,20150527,3.38,1.25,-36.54,-21.77,9.95,2.47,24456,2.1667,1.3,39.8672,29.4668,0.0067,39.8672,29.4668
300378,鼎捷软件,软件服务,上海,53.48,2.63,2.65,20.27,10.02,7.8,6.33,2.39,0.152,4.94,3.29,20140127,4.05,1.53,7.28,14.24,83.64,6.12,31000,2.1667,1.3,39.8672,29.4668,0.0064,39.8672,29.4668
96,广聚能源,石油贸易,深圳,73.48,5.11,5.28,26.77,15.16,0.72,3.51,0.67,0.067,4.74,2.08,20000724,12.48,2.36,-2.68,-55.96,10.62,4.45,29317,2.1667,1.3,39.8672,29.4668,0.002,39.8672,29.4668
603936,博敏电子,元器件,广东,32.36,2.55,3.15,39.69,15.53,11.47,13.66,4.34,0.329,7.48,2.85,20151209,6.18,1.96,22.26,122.91,21.09,9.36,21843,2.0667,1.45,38.8672,31.4668,0.0037,38.8672,31.4668
2204,大连重工,专用机械,辽宁,480.22,19.31,19.31,161.31,125.59,24.84,24.21,1.25,0.004,3.44,1.05,20080116,19.58,1.01,30.16,115.61,19.98,0.27,47857,2.0667,1.45,38.8672,31.4668,0.0071,38.8672,31.4668
2799,环球印务,广告包装,陕西,37.38,1.5,1.5,10.5,5.37,2.65,1.48,0.99,0.19,3.76,3.77,20160608,2.32,1.54,79.84,110.9,17.94,6.36,11464,2.0667,1.45,38.8672,31.4668,0.0025,38.8672,31.4668
600653,申华控股,汽车服务,上海,132.96,19.46,19.46,72.4,41.04,14.76,3.47,0.18,0.008,1.11,2,19901219,-1.29,-0.07,15.76,107.35,7.35,0.44,176862,2.0667,1.45,38.8672,31.4668,0,38.8672,31.4668
